recordid,datasource,firstinitial,firstname,middlename,lastname,dayofbirth,monthofbirth,yearofbirth,streetname,streetnumber,streettype,city,region,postalcode,unitnumber,address1,taxid,socialinsurancenumber,voterid,gender,trumatch_confidence
record_514,h,match,nomatch,nomatch,nomatch,nomatch,missing,missing,nomatch,missing,match,missing,match,missing,missing,nomatch,missing,match,missing,nomatch,0.6138872131545923
record_515,a,match,match,match,match,,nomatch,match,nomatch,nomatch,match,,match,match,missing,match,match,,nomatch,match,0.566121289730869
record_515,b,match,match,match,match,missing,missing,,match,nomatch,match,missing,match,missing,match,nomatch,match,match,match,,0.5807615324728492
record_515,c,match,missing,nomatch,missing,match,match,match,match,match,match,match,match,missing,nomatch,match,match,match,match,match,0.5807933876122633
record_515,d,match,match,nomatch,match,match,match,nomatch,nomatch,nomatch,match,match,match,,match,match,match,missing,match,nomatch,0.5663132667457599
record_515,e,nomatch,match,nomatch,missing,match,match,nomatch,nomatch,match,nomatch,match,match,match,match,match,match,match,match,match,0.727167233622976
record_515,f,match,missing,match,missing,nomatch,match,match,nomatch,match,match,nomatch,match,missing,nomatch,match,nomatch,match,match,match,0.7118929466292593
record_515,g,,,matcha,nomatch,nomatch,nomatch,nomatch,nomatch,matcha,,match,matcha,,match,,,match,matcha,,0.47711326589958647
record_515,h,match,match,match,nomatch,,match,missing,nomatch,match,missing,match,nomatch,missing,missing,nomatch,nomatch,missing,missing,missing,0.5739169610711827
record_516,a,nomatch,match,match,,missing,match,match,match,match,match,match,nomatch,match,match,match,nomatch,match,nomatch,,0.6486127330530541
record_516,b,match,nomatch,match,match,match,match,missing,match,nomatch,nomatch,match,match,match,missing,match,missing,match,,match,0.6766394180720117
record_516,c,missing,missing,match,missing,missing,match,,match,nomatch,match,match,match,match,match,match,match,match,match,match,0.5831519605106168
record_516,d,nomatch,match,match,match,match,nomatch,match,match,nomatch,match,match,match,match,match,match,match,match,nomatch,match,0.70301424737682
record_516,e,match,match,nomatch,match,match,nomatch,,match,nomatch,match,match,nomatch,match,nomatch,nomatch,match,nomatch,match,match,0.5825275277766143
record_516,f,missing,missing,nomatch,missing,missing,match,,match,match,match,match,match,nomatch,nomatch,nomatch,match,nomatch,nomatch,match,0.669653791598595
record_516,g,nomatch,nomatch,,match,match,matcha,matcha,,matcha,matcha,,match,nomatch,,,nomatch,,matcha,match,0.45217513817428356
record_516,h,match,nomatch,nomatch,match,nomatch,nomatch,missing,nomatch,nomatch,match,nomatch,missing,nomatch,missing,nomatch,nomatch,match,missing,missing,0.7963843738030241
record_517,a,nomatch,match,,match,match,match,match,match,nomatch,match,match,match,match,match,,nomatch,nomatch,nomatch,,0.5598741961870959
record_517,b,match,missing,missing,match,match,missing,match,match,missing,match,nomatch,match,nomatch,match,nomatch,missing,match,match,match,0.6119497504282887
record_517,c,missing,nomatch,match,missing,match,match,match,match,match,nomatch,match,match,missing,match,match,match,match,nomatch,match,0.5026073043196028
record_517,d,match,match,match,match,match,match,match,match,match,nomatch,match,match,match,match,nomatch,nomatch,match,nomatch,match,0.47309432119317163
record_517,e,match,match,match,match,match,nomatch,nomatch,match,nomatch,match,nomatch,match,missing,match,nomatch,nomatch,match,match,nomatch,0.5622706946746516
record_517,f,missing,nomatch,nomatch,missing,match,match,nomatch,nomatch,match,nomatch,nomatch,nomatch,missing,match,nomatch,nomatch,match,nomatch,nomatch,0.6369767933367986
record_517,g,match,nomatch,match,matcha,,,,nomatch,nomatch,nomatch,matcha,,matcha,,match,nomatch,match,match,nomatch,0.5750743164760578
record_517,h,match,match,match,nomatch,nomatch,nomatch,nomatch,missing,match,nomatch,match,nomatch,match,nomatch,match,match,missing,match,match,0.6732109983215424
record_518,a,match,match,match,match,match,match,match,match,match,match,missing,match,,missing,,missing,nomatch,nomatch,match,0.6222369350979637
record_518,b,match,match,missing,match,match,missing,match,match,nomatch,match,match,match,,match,match,match,match,match,match,0.655738609556756
record_518,c,match,match,match,nomatch,nomatch,match,match,match,match,match,match,nomatch,match,missing,nomatch,match,match,match,match,0.6079947976430532
record_518,d,match,nomatch,match,match,match,match,match,nomatch,missing,match,nomatch,missing,match,match,match,match,match,match,match,0.4655301422508611
record_518,e,nomatch,match,match,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,match,match,nomatch,match,match,nomatch,nomatch,match,nomatch,0.6486854922644283
record_518,f,match,nomatch,match,match,match,nomatch,match,nomatch,match,nomatch,match,match,match,missing,nomatch,nomatch,match,nomatch,nomatch,0.6459479996496048
record_518,g,matcha,nomatch,,matcha,matcha,,,matcha,matcha,matcha,matcha,,matcha,matcha,match,match,match,matcha,matcha,0.5742084825646584
record_518,h,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,missing,nomatch,match,missing,missing,match,missing,match,match,nomatch,0.49431278561357783
record_519,a,match,nomatch,match,match,match,match,match,match,match,match,match,match,match,missing,match,nomatch,nomatch,nomatch,match,0.6450268209003607
record_519,b,missing,missing,missing,match,match,match,nomatch,missing,missing,match,match,match,match,match,match,missing,missing,match,missing,0.4940596876857727
record_519,c,match,missing,match,match,,match,nomatch,match,missing,missing,nomatch,match,nomatch,match,nomatch,match,match,match,match,0.4835709831444952
record_519,d,match,match,match,match,match,nomatch,match,match,match,missing,match,match,match,match,nomatch,match,match,match,nomatch,0.6438935603546369
record_519,e,nomatch,missing,nomatch,nomatch,match,match,match,nomatch,missing,missing,match,match,match,nomatch,match,match,match,nomatch,match,0.4902057863794077
record_519,f,match,missing,nomatch,nomatch,missing,nomatch,nomatch,nomatch,missing,missing,nomatch,nomatch,nomatch,match,match,match,match,nomatch,match,0.6501669815737056
record_519,g,,match,,matcha,,nomatch,nomatch,matcha,matcha,,,,nomatch,nomatch,,match,matcha,matcha,,0.6582001376534484
record_519,h,nomatch,missing,match,nomatch,nomatch,nomatch,missing,match,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,match,match,nomatch,match,nomatch,0.8490068315930391
record_52,a,match,match,nomatch,match,nomatch,match,,missing,match,nomatch,match,match,match,match,match,missing,nomatch,nomatch,match,0.4377258238829921
record_52,b,match,match,match,,match,match,match,match,nomatch,match,missing,missing,missing,match,nomatch,match,match,missing,nomatch,0.623922902273229
record_52,c,missing,match,match,match,match,match,missing,match,missing,nomatch,match,match,match,match,match,match,match,nomatch,match,0.6180805410235655
record_52,d,match,match,match,match,match,match,match,nomatch,match,missing,missing,match,match,match,match,nomatch,nomatch,match,match,0.6538413698378904
record_52,e,match,nomatch,match,nomatch,match,match,missing,nomatch,missing,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,match,match,match,0.5769848246978556
record_52,f,missing,match,match,match,match,match,missing,match,missing,match,match,match,nomatch,nomatch,match,match,match,match,nomatch,0.8569010533999061
record_52,g,,,match,,matcha,nomatch,match,match,,match,nomatch,nomatch,nomatch,matcha,,match,match,nomatch,,0.6313267580629839
record_52,h,nomatch,missing,nomatch,match,missing,match,match,nomatch,nomatch,nomatch,nomatch,nomatch,missing,missing,missing,missing,match,missing,match,0.6024857040436674
record_520,a,match,match,match,nomatch,match,match,match,match,match,match,match,match,,match,match,nomatch,nomatch,,match,0.5144303828936692
record_520,b,match,match,missing,match,missing,match,missing,missing,nomatch,match,missing,nomatch,match,match,match,match,match,missing,match,0.5835372823062854
record_520,c,match,match,nomatch,match,,match,match,match,nomatch,match,missing,match,match,missing,match,match,match,match,match,0.5786413791121893
record_520,d,match,match,nomatch,match,nomatch,match,nomatch,match,match,nomatch,match,match,match,match,match,nomatch,match,match,nomatch,0.28679727992039683
record_520,e,nomatch,match,match,match,match,match,match,match,match,match,missing,match,match,missing,match,match,nomatch,match,nomatch,0.582659872569508
record_520,f,match,nomatch,nomatch,nomatch,,match,match,nomatch,match,match,missing,match,match,missing,match,nomatch,match,match,nomatch,0.591435270536967
record_520,g,nomatch,,nomatch,matcha,,,,nomatch,nomatch,nomatch,nomatch,nomatch,match,nomatch,,match,nomatch,match,nomatch,0.7222899883801823
record_520,h,nomatch,nomatch,missing,missing,nomatch,nomatch,nomatch,missing,match,nomatch,nomatch,missing,missing,match,missing,match,nomatch,,match,0.5966134950506176
record_521,a,,nomatch,nomatch,match,match,match,match,match,nomatch,,match,match,match,missing,match,match,nomatch,nomatch,match,0.46107466025879595
record_521,b,nomatch,,match,match,missing,match,missing,match,match,match,match,match,match,missing,match,match,match,match,match,0.6193229543642971
record_521,c,match,match,nomatch,match,missing,match,match,missing,missing,match,match,match,match,nomatch,match,match,match,match,nomatch,0.6211094236818504
record_521,d,match,match,missing,nomatch,nomatch,match,match,match,match,missing,match,match,nomatch,match,nomatch,nomatch,match,match,nomatch,0.5770311545266046
record_521,e,match,match,nomatch,match,match,match,match,missing,missing,nomatch,match,nomatch,nomatch,match,match,match,nomatch,nomatch,nomatch,0.5859167155620633
record_521,f,nomatch,match,match,match,missing,nomatch,match,missing,missing,nomatch,match,nomatch,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,0.7422870600748124
record_521,g,matcha,nomatch,matcha,nomatch,matcha,matcha,nomatch,,matcha,match,matcha,,,match,matcha,nomatch,matcha,nomatch,nomatch,0.7088431148079569
record_521,h,,missing,missing,nomatch,missing,nomatch,nomatch,nomatch,match,match,nomatch,match,match,nomatch,missing,nomatch,match,missing,nomatch,0.5526902375969761
record_522,a,match,match,match,match,match,match,match,match,match,match,match,match,,match,match,nomatch,nomatch,missing,,0.623021972923414
record_522,b,match,missing,match,match,nomatch,match,match,match,nomatch,match,match,match,match,match,,match,match,match,match,0.7853907319466158
record_522,c,match,match,match,match,match,match,match,match,match,match,nomatch,match,match,missing,match,match,match,match,match,0.6464023141915402
record_522,d,match,missing,match,match,missing,match,nomatch,match,match,match,match,match,match,match,match,match,match,nomatch,match,0.6228083389094736
record_522,e,match,nomatch,nomatch,match,match,match,nomatch,match,nomatch,match,nomatch,match,nomatch,match,match,nomatch,match,match,nomatch,0.633019101108941
record_522,f,match,match,match,match,match,nomatch,match,nomatch,nomatch,match,match,nomatch,nomatch,missing,nomatch,nomatch,nomatch,nomatch,nomatch,0.7949060283665403
record_522,g,,matcha,,,nomatch,,matcha,,nomatch,,,,nomatch,,matcha,matcha,match,match,nomatch,0.5182335621074217
record_522,h,match,nomatch,match,match,nomatch,match,match,match,missing,match,nomatch,nomatch,match,missing,nomatch,nomatch,nomatch,missing,match,0.6040890520543214
record_523,a,match,match,missing,match,match,nomatch,match,match,match,match,match,,match,match,match,,,nomatch,match,0.6087355039128846
record_523,b,match,match,match,match,,match,match,match,nomatch,match,missing,match,match,match,nomatch,match,missing,missing,match,0.7102711022076562
record_523,c,nomatch,missing,match,nomatch,match,,match,missing,match,match,match,match,match,nomatch,match,match,match,match,nomatch,0.7231785940676474
record_523,d,match,match,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,match,match,match,match,match,nomatch,nomatch,match,match,nomatch,match,0.5768755021342526
record_523,e,match,match,nomatch,nomatch,match,match,match,missing,match,nomatch,match,match,match,match,match,nomatch,match,match,nomatch,0.5080940693632552
record_523,f,nomatch,missing,match,nomatch,nomatch,,nomatch,missing,match,match,match,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,0.7281842924125601
record_523,g,matcha,,match,matcha,,nomatch,matcha,,,matcha,matcha,match,,,matcha,match,match,match,nomatch,0.5604702081477384
record_523,h,nomatch,match,missing,match,nomatch,missing,nomatch,match,nomatch,nomatch,match,,nomatch,nomatch,nomatch,,missing,nomatch,missing,0.5650379955291694
record_524,a,missing,match,match,match,match,missing,match,match,nomatch,match,match,match,match,,match,match,nomatch,nomatch,match,0.5229276207909026
record_524,b,match,missing,match,match,match,match,match,missing,nomatch,match,match,match,match,match,match,match,missing,missing,match,0.4755284513466835
record_524,c,nomatch,nomatch,match,nomatch,match,match,match,match,match,missing,match,match,match,match,match,match,match,match,missing,0.4740657061298451
record_524,d,match,match,match,match,match,nomatch,nomatch,match,nomatch,match,match,match,match,match,nomatch,match,match,match,match,0.6136775341525678
record_524,e,nomatch,nomatch,nomatch,nomatch,match,nomatch,match,nomatch,match,match,nomatch,match,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,missing,0.5367090193672188
record_524,f,match,nomatch,nomatch,match,match,match,nomatch,nomatch,nomatch,missing,nomatch,nomatch,match,match,match,match,nomatch,match,missing,0.7103444524974476
record_524,g,nomatch,nomatch,,matcha,matcha,match,,,match,,nomatch,matcha,,match,,,match,match,nomatch,0.5757720534757391
record_524,h,nomatch,missing,nomatch,nomatch,missing,nomatch,nomatch,missing,match,missing,nomatch,nomatch,nomatch,missing,nomatch,nomatch,missing,match,nomatch,0.6921925838747088
record_525,a,nomatch,nomatch,missing,match,nomatch,match,match,match,,match,match,nomatch,match,match,match,nomatch,match,nomatch,match,0.5685697241680957
record_525,b,match,match,match,match,match,match,match,match,,missing,match,match,match,match,nomatch,missing,match,missing,match,0.5497307705678881
record_525,c,match,nomatch,match,match,match,match,missing,match,nomatch,nomatch,match,nomatch,match,match,nomatch,match,match,match,match,0.6333747402253576
record_525,d,match,nomatch,match,nomatch,match,nomatch,match,nomatch,match,match,match,match,missing,match,missing,match,match,nomatch,nomatch,0.7337589544613514
record_525,e,nomatch,nomatch,match,nomatch,match,match,missing,nomatch,match,nomatch,match,nomatch,match,nomatch,nomatch,match,match,nomatch,nomatch,0.6688369211654611
record_525,f,match,nomatch,match,nomatch,nomatch,match,missing,nomatch,nomatch,nomatch,match,match,match,nomatch,match,nomatch,nomatch,nomatch,match,0.4915557038856888
record_525,g,nomatch,nomatch,match,matcha,match,,,nomatch,nomatch,,nomatch,nomatch,,,nomatch,match,nomatch,matcha,,0.5038910841866693
record_525,h,missing,match,nomatch,match,match,nomatch,match,nomatch,,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,missing,nomatch,0.5539371379168405
