recordid,datasource,firstinitial,firstname,middlename,lastname,dayofbirth,monthofbirth,yearofbirth,streetname,streetnumber,streettype,city,region,postalcode,unitnumber,address1,taxid,socialinsurancenumber,voterid,gender,trumatch_confidence
record_240,c,match,match,nomatch,match,missing,match,match,match,match,match,match,match,match,nomatch,match,match,nomatch,match,match,0.514861847
record_240,d,nomatch,match,match,match,nomatch,match,nomatch,match,match,match,missing,missing,match,match,match,missing,nomatch,match,nomatch,0.623598739
record_240,e,nomatch,nomatch,match,nomatch,match,match,match,nomatch,match,match,match,nomatch,match,nomatch,match,nomatch,nomatch,match,match,0.657701818
record_240,f,nomatch,match,match,nomatch,missing,nomatch,nomatch,match,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,nomatch,match,match,match,0.654842032
record_240,g,,match,,,matcha,match,matcha,nomatch,nomatch,matcha,nomatch,nomatch,matcha,matcha,,match,match,match,nomatch,0.530414625
record_240,h,match,match,match,missing,nomatch,match,nomatch,missing,match,match,match,nomatch,nomatch,nomatch,match,match,match,match,missing,0.607972144
record_241,a,nomatch,match,match,nomatch,match,match,match,match,match,nomatch,match,match,nomatch,match,match,nomatch,nomatch,nomatch,match,0.614667959
record_241,b,match,match,match,match,match,match,match,missing,nomatch,match,match,match,match,match,nomatch,match,match,match,match,0.602498334
record_241,c,match,match,match,match,match,match,match,match,match,match,missing,match,nomatch,match,match,match,match,missing,match,0.594809556
record_241,d,,match,nomatch,match,match,match,match,match,match,match,nomatch,match,nomatch,match,match,match,match,match,match,0.504667377
record_241,e,match,match,match,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,missing,match,match,match,nomatch,match,nomatch,match,match,0.534529407
record_241,f,match,match,nomatch,match,match,nomatch,nomatch,nomatch,nomatch,nomatch,missing,match,nomatch,nomatch,match,match,nomatch,missing,match,0.65123181
record_241,g,nomatch,matcha,,match,,,nomatch,nomatch,,matcha,,matcha,match,,,match,match,matcha,,0.503294485
record_241,h,missing,missing,match,nomatch,missing,nomatch,missing,nomatch,nomatch,missing,match,nomatch,missing,match,match,nomatch,nomatch,nomatch,match,0.444543034
record_242,a,match,match,match,match,match,match,match,match,match,nomatch,match,match,match,match,missing,nomatch,nomatch,nomatch,match,0.582364896
record_242,b,missing,match,match,match,match,match,match,missing,missing,match,match,match,match,match,,match,missing,missing,match,0.517993003
record_242,c,match,match,match,match,match,match,match,missing,match,match,match,match,match,nomatch,nomatch,match,match,,nomatch,0.54903156
record_242,d,match,missing,match,nomatch,match,match,match,match,nomatch,match,match,nomatch,nomatch,nomatch,nomatch,match,match,match,match,0.428109745
record_242,e,nomatch,match,match,match,nomatch,match,match,match,match,match,match,nomatch,nomatch,nomatch,match,match,nomatch,match,match,0.675627544
record_242,f,nomatch,nomatch,match,nomatch,nomatch,match,match,missing,nomatch,match,match,match,match,match,match,match,match,,nomatch,0.650413033
record_242,g,,,,,,nomatch,,,,match,,,matcha,matcha,matcha,matcha,match,match,matcha,0.476267661
record_242,h,missing,nomatch,nomatch,missing,missing,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,nomatch,match,match,match,nomatch,0.509863369
record_243,a,match,match,match,match,match,match,match,missing,match,match,missing,match,match,nomatch,match,,missing,,match,0.719010626
record_243,b,match,missing,nomatch,,match,missing,missing,,nomatch,match,missing,missing,missing,missing,nomatch,match,match,match,match,0.54756315
record_243,c,match,match,match,match,match,match,missing,nomatch,nomatch,match,match,match,match,match,match,match,match,match,nomatch,0.610030315
record_243,d,nomatch,nomatch,nomatch,nomatch,match,nomatch,match,match,match,match,match,nomatch,match,nomatch,match,match,match,match,nomatch,0.537895399
record_243,e,nomatch,match,match,match,match,match,match,match,match,nomatch,nomatch,match,match,match,match,nomatch,match,nomatch,match,0.553094152
record_243,f,nomatch,nomatch,match,nomatch,nomatch,match,missing,nomatch,match,nomatch,nomatch,nomatch,nomatch,nomatch,match,match,match,match,nomatch,0.769326998
record_243,g,matcha,,matcha,nomatch,,nomatch,,match,nomatch,matcha,match,,nomatch,match,nomatch,matcha,nomatch,match,,0.632611339
record_243,h,nomatch,missing,missing,match,missing,nomatch,match,missing,nomatch,nomatch,nomatch,nomatch,match,nomatch,match,,nomatch,missing,nomatch,0.575583763
record_244,a,nomatch,match,match,match,match,nomatch,match,match,match,match,nomatch,match,match,match,match,nomatch,nomatch,,match,0.70871686
record_244,b,match,missing,match,match,match,match,missing,missing,nomatch,match,match,match,match,match,match,nomatch,match,match,missing,0.61004649
record_244,c,match,nomatch,match,match,match,match,,missing,match,match,match,nomatch,match,nomatch,match,match,match,match,match,0.590475052
record_244,d,match,match,match,match,nomatch,missing,match,nomatch,match,nomatch,match,missing,match,missing,match,nomatch,match,nomatch,match,0.521262375
record_244,e,nomatch,nomatch,nomatch,nomatch,match,match,match,missing,nomatch,match,nomatch,match,match,match,nomatch,match,nomatch,nomatch,nomatch,0.49978503
record_244,f,nomatch,match,nomatch,nomatch,match,nomatch,missing,missing,nomatch,nomatch,match,nomatch,nomatch,nomatch,nomatch,match,nomatch,nomatch,match,0.429933714
record_244,g,match,nomatch,,matcha,,nomatch,,,nomatch,nomatch,match,,,nomatch,matcha,matcha,match,nomatch,,0.53856766
record_244,h,match,nomatch,missing,missing,missing,match,nomatch,match,nomatch,match,match,missing,nomatch,match,match,match,missing,match,match,0.56876882
record_245,a,match,match,,match,match,match,match,match,match,match,match,match,match,,match,nomatch,nomatch,nomatch,missing,0.824486255
record_245,b,missing,nomatch,match,match,match,missing,match,match,missing,match,match,match,missing,match,match,missing,missing,match,nomatch,0.611430196
record_245,c,nomatch,nomatch,match,nomatch,nomatch,match,match,match,nomatch,nomatch,match,match,match,match,missing,match,match,match,nomatch,0.717520662
record_245,d,nomatch,match,nomatch,match,nomatch,match,nomatch,match,nomatch,match,match,match,match,match,match,match,match,nomatch,nomatch,0.536407322
record_245,e,nomatch,match,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,match,match,match,match,match,match,nomatch,match,match,nomatch,0.702431847
record_245,f,match,nomatch,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,match,match,nomatch,nomatch,nomatch,missing,nomatch,match,match,match,0.713924414
record_245,g,,matcha,match,,matcha,,nomatch,,matcha,matcha,matcha,,,matcha,nomatch,match,matcha,match,matcha,0.492526638
record_245,h,nomatch,nomatch,match,match,nomatch,nomatch,match,missing,nomatch,missing,nomatch,match,match,match,nomatch,missing,nomatch,nomatch,missing,0.654120976
record_246,a,match,match,match,match,nomatch,nomatch,match,missing,match,match,nomatch,match,match,match,match,missing,nomatch,nomatch,match,0.511860985
record_246,b,match,match,match,match,missing,match,match,match,nomatch,match,match,match,missing,match,nomatch,missing,match,missing,match,0.478518429
record_246,c,match,missing,match,match,match,match,match,nomatch,missing,match,match,missing,match,match,match,match,match,match,match,0.680851576
record_246,d,nomatch,match,match,nomatch,nomatch,match,nomatch,match,match,nomatch,nomatch,match,match,match,nomatch,nomatch,match,match,nomatch,0.477207445
record_246,e,match,match,nomatch,nomatch,nomatch,match,nomatch,match,missing,match,nomatch,missing,match,match,nomatch,match,nomatch,nomatch,nomatch,0.568969624
record_246,f,nomatch,missing,nomatch,match,nomatch,nomatch,match,nomatch,missing,nomatch,match,missing,match,nomatch,match,nomatch,nomatch,nomatch,nomatch,0.699414479
record_246,g,nomatch,,matcha,matcha,match,match,nomatch,match,nomatch,,nomatch,matcha,matcha,nomatch,,nomatch,match,match,,0.558005531
record_246,h,nomatch,match,missing,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,match,nomatch,nomatch,missing,nomatch,nomatch,nomatch,missing,nomatch,0.527814238
record_247,a,nomatch,match,match,,match,match,match,nomatch,match,missing,match,match,match,missing,match,nomatch,nomatch,nomatch,match,0.638701778
record_247,b,missing,missing,missing,match,match,nomatch,match,match,missing,match,match,match,missing,match,nomatch,match,match,match,nomatch,0.800688216
record_247,c,match,match,nomatch,nomatch,match,match,match,nomatch,match,match,match,match,match,match,match,match,match,match,missing,0.693433959
record_247,d,nomatch,match,,match,match,match,match,match,nomatch,nomatch,match,match,match,match,match,match,match,match,nomatch,0.542547926
record_247,e,nomatch,nomatch,match,match,match,nomatch,match,match,nomatch,nomatch,match,nomatch,nomatch,match,nomatch,nomatch,nomatch,nomatch,match,0.647903424
record_247,f,match,match,match,match,nomatch,match,match,match,nomatch,nomatch,match,match,match,nomatch,nomatch,nomatch,nomatch,match,missing,0.773690843
record_247,g,match,,,nomatch,,nomatch,,nomatch,matcha,nomatch,,nomatch,,matcha,nomatch,match,nomatch,nomatch,nomatch,0.819606348
record_247,h,match,match,nomatch,missing,nomatch,nomatch,nomatch,missing,nomatch,missing,match,nomatch,nomatch,nomatch,nomatch,missing,match,match,missing,0.504422997
record_248,a,match,match,match,match,match,match,match,match,missing,match,match,match,match,match,nomatch,nomatch,nomatch,nomatch,match,0.726526174
record_248,b,match,match,match,match,missing,match,match,match,nomatch,nomatch,match,match,match,match,match,missing,missing,missing,match,0.588061698
record_248,c,nomatch,match,match,match,,match,match,match,match,match,nomatch,match,match,match,match,match,match,match,match,0.771896683
record_248,d,match,match,match,match,match,nomatch,nomatch,match,match,nomatch,nomatch,missing,match,match,nomatch,match,match,match,match,0.637465309
record_248,e,match,nomatch,match,match,,match,nomatch,nomatch,match,nomatch,match,match,nomatch,nomatch,match,match,match,nomatch,nomatch,0.759358705
record_248,f,match,match,nomatch,nomatch,,nomatch,nomatch,nomatch,match,match,nomatch,match,nomatch,match,match,match,match,nomatch,match,0.609282475
record_248,g,nomatch,nomatch,,,,,matcha,,match,,,,,matcha,match,match,nomatch,matcha,,0.447992595
record_248,h,match,match,nomatch,nomatch,nomatch,nomatch,missing,nomatch,nomatch,nomatch,missing,nomatch,nomatch,match,nomatch,nomatch,missing,nomatch,match,0.643495116
record_249,a,match,match,match,match,match,match,match,match,match,match,nomatch,match,match,nomatch,match,nomatch,match,match,match,0.522110562
record_249,b,missing,match,match,missing,match,match,match,match,,match,match,nomatch,match,missing,match,match,match,match,match,0.545475084
record_249,c,nomatch,nomatch,match,match,match,match,match,missing,match,match,match,match,nomatch,match,match,match,match,match,match,0.584111304
record_249,d,match,match,match,match,match,match,nomatch,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,match,match,match,match,match,0.736788657
record_249,e,nomatch,nomatch,match,match,match,match,nomatch,match,nomatch,nomatch,match,match,nomatch,match,match,match,match,match,match,0.757051802
record_249,f,match,match,match,nomatch,nomatch,nomatch,match,missing,nomatch,match,nomatch,match,match,match,nomatch,match,match,match,match,0.610196293
record_249,g,nomatch,nomatch,,matcha,,,matcha,,,,nomatch,,matcha,match,,matcha,nomatch,,,0.611552365
record_249,h,nomatch,nomatch,nomatch,missing,nomatch,nomatch,match,match,nomatch,missing,nomatch,missing,nomatch,match,nomatch,nomatch,match,match,nomatch,0.538177056
record_25,a,match,match,match,,match,match,match,match,match,nomatch,match,nomatch,match,match,match,nomatch,nomatch,match,match,0.435840806
record_25,b,match,match,match,match,missing,match,missing,,nomatch,match,match,match,match,match,match,match,missing,match,match,0.565057601
record_25,c,match,match,match,match,match,match,match,match,nomatch,match,match,missing,match,match,nomatch,match,match,match,match,0.487329989
record_25,d,nomatch,match,match,missing,match,match,nomatch,nomatch,match,match,match,match,match,nomatch,missing,match,match,match,missing,0.600780297
record_25,e,match,nomatch,match,nomatch,nomatch,nomatch,nomatch,match,nomatch,nomatch,match,missing,match,nomatch,match,match,nomatch,match,nomatch,0.523235706
record_25,f,nomatch,match,match,nomatch,match,match,match,nomatch,nomatch,nomatch,nomatch,missing,match,match,match,nomatch,nomatch,match,nomatch,0.54603261
record_25,g,matcha,matcha,,matcha,,,,nomatch,,nomatch,,nomatch,,,,match,nomatch,nomatch,,0.694999417
record_25,h,match,nomatch,missing,match,missing,nomatch,match,match,nomatch,missing,nomatch,match,nomatch,nomatch,nomatch,match,nomatch,nomatch,nomatch,0.612423826
record_250,a,match,match,match,match,match,match,match,match,match,match,match,match,nomatch,match,match,match,match,match,match,0.547869241
record_250,b,missing,,match,,match,match,nomatch,match,nomatch,match,match,match,match,missing,match,missing,missing,missing,match,0.656340609
record_250,c,match,match,match,nomatch,match,match,match,nomatch,missing,missing,match,match,match,match,nomatch,match,match,match,match,0.498945812
record_250,d,match,nomatch,match,match,match,nomatch,match,match,match,nomatch,nomatch,match,match,match,match,match,match,match,missing,0.59072619
record_250,e,nomatch,match,nomatch,nomatch,match,match,match,nomatch,match,missing,match,nomatch,nomatch,match,match,match,match,match,match,0.672485139
record_250,f,match,match,match,nomatch,match,nomatch,nomatch,nomatch,missing,missing,nomatch,match,nomatch,nomatch,match,match,match,nomatch,match,0.452426933
record_250,g,,,,,,,matcha,,matcha,,matcha,,nomatch,,,matcha,,matcha,nomatch,0.654948254
record_250,h,nomatch,missing,nomatch,missing,nomatch,match,match,missing,nomatch,nomatch,nomatch,match,match,nomatch,nomatch,nomatch,nomatch,missing,missing,0.613576877
record_251,a,match,match,missing,match,match,match,missing,match,match,match,match,match,match,match,match,,match,nomatch,match,0.460850196
record_251,b,match,match,match,missing,missing,missing,match,match,nomatch,missing,missing,match,,missing,match,match,match,match,match,0.806711466
record_251,c,nomatch,match,match,match,match,match,match,match,match,match,nomatch,nomatch,match,match,match,match,match,match,nomatch,0.482696546
record_251,d,match,match,missing,nomatch,nomatch,match,nomatch,match,nomatch,match,nomatch,match,nomatch,match,match,match,match,nomatch,match,0.701692926
record_251,e,nomatch,nomatch,nomatch,match,match,nomatch,match,nomatch,nomatch,match,match,match,match,match,match,nomatch,nomatch,nomatch,match,0.316807037
record_251,f,nomatch,nomatch,match,match,match,nomatch,nomatch,match,nomatch,match,match,match,nomatch,match,match,match,match,nomatch,nomatch,0.600458352
